"time","aqa_montesori_nivel_calle.pm25"
"2020-05-24T15:00:00.000Z","5.978048780487805"
"2020-05-24T16:00:00.000Z","5.454656862745098"
"2020-05-24T17:00:00.000Z","4.617826617826617"
"2020-05-24T18:00:00.000Z","4.43956043956044"
"2020-05-24T19:00:00.000Z","4.264957264957265"
"2020-05-24T20:00:00.000Z","3.9584859584859586"
"2020-05-24T21:00:00.000Z","6.138855054811206"
"2020-05-24T22:00:00.000Z","10.56714628297362"
"2020-05-24T23:00:00.000Z","5.541463414634146"
"2020-05-25T00:00:00.000Z","4.7032967032967035"
"2020-05-25T01:00:00.000Z","4.137423312883436"
"2020-05-25T02:00:00.000Z","3.7586206896551726"
"2020-05-25T03:00:00.000Z","3.4383394383394386"
"2020-05-25T04:00:00.000Z","2.846813725490196"
"2020-05-25T05:00:00.000Z","2.5460122699386503"
"2020-05-25T06:00:00.000Z","2.8372093023255816"
"2020-05-25T07:00:00.000Z","3.1074481074481075"
"2020-05-25T08:00:00.000Z","3.030637254901961"
"2020-05-25T09:00:00.000Z","2.833943833943834"
"2020-05-25T10:00:00.000Z","2.084870848708487"
"2020-05-25T11:00:00.000Z","1.4774114774114775"
"2020-05-25T12:00:00.000Z","2.5146699266503667"
"2020-05-25T13:00:00.000Z","2.8046398046398044"
"2020-05-25T14:00:00.000Z","2.7924297924297923"
"2020-05-25T15:00:00.000Z","2.6988984088127297"
"2020-05-25T16:00:00.000Z","2.628361858190709"
"2020-05-25T17:00:00.000Z","2.547008547008547"
"2020-05-25T18:00:00.000Z","2.4664224664224665"
"2020-05-25T19:00:00.000Z","2.69559902200489"
"2020-05-25T20:00:00.000Z","2.827838827838828"
"2020-05-25T21:00:00.000Z","2.8480392156862746"
"2020-05-25T22:00:00.000Z","2.096813725490196"
"2020-05-25T23:00:00.000Z","1.822085889570552"
"2020-05-26T00:00:00.000Z","2.4109756097560977"
"2020-05-26T01:00:00.000Z","10.788968824940047"
"2020-05-26T02:00:00.000Z","6.6630170316301705"
"2020-05-26T03:00:00.000Z","4.5225885225885225"
"2020-05-26T04:00:00.000Z","3.4346764346764345"
"2020-05-26T05:00:00.000Z","3.2322738386308068"
"2020-05-26T06:00:00.000Z","3.452991452991453"
"2020-05-26T07:00:00.000Z","4.113553113553113"
"2020-05-26T08:00:00.000Z","4.430147058823529"
"2020-05-26T09:00:00.000Z","4.148962148962149"
"2020-05-26T10:00:00.000Z","4.0256410256410255"
"2020-05-26T11:00:00.000Z","3.7643467643467643"
"2020-05-26T12:00:00.000Z","3.7249388753056234"
"2020-05-26T13:00:00.000Z","4.7879901960784315"
"2020-05-26T14:00:00.000Z","4.427350427350428"
"2020-05-26T15:00:00.000Z","3.462759462759463"
"2020-05-26T16:00:00.000Z","2.9411042944785275"
"2020-05-26T17:00:00.000Z","2.0744810744810747"
"2020-05-26T18:00:00.000Z","0.7242647058823529"
"2020-05-26T19:00:00.000Z","0.6271393643031785"
"2020-05-26T20:00:00.000Z","1.498159509202454"
"2020-05-26T21:00:00.000Z","1.7892156862745099"
"2020-05-26T22:00:00.000Z","2.0990220048899757"
"2020-05-26T23:00:00.000Z","1.7631901840490798"
"2020-05-27T00:00:00.000Z","2.3251533742331287"
"2020-05-27T01:00:00.000Z","2.0549450549450547"
"2020-05-27T02:00:00.000Z","1.6163366336633664"
"2020-05-27T03:00:00.000Z","1.2687116564417178"
"2020-05-27T04:00:00.000Z","0.9986168741355463"
"2020-05-27T05:00:00.000Z","1.0354090354090355"
"2020-05-27T06:00:00.000Z","1.2913096695226438"
"2020-05-27T07:00:00.000Z","1.2481662591687042"
"2020-05-27T08:00:00.000Z","1.1370869033047735"
"2020-05-27T09:00:00.000Z","1.2026862026862026"
"2020-05-27T10:00:00.000Z","1.4184049079754601"
"2020-05-27T11:00:00.000Z","1.5950920245398772"
"2020-05-27T12:00:00.000Z","2.864864864864865"
"2020-05-27T13:00:00.000Z","4.973105134474328"
"2020-05-27T14:00:00.000Z","6.450549450549451"
"2020-05-27T15:00:00.000Z","7.2798053527980535"
"2020-05-27T16:00:00.000Z","6.795121951219512"
"2020-05-27T17:00:00.000Z","6.5870098039215685"
"2020-05-27T18:00:00.000Z","6.302808302808303"
"2020-05-27T19:00:00.000Z","6.790953545232274"
"2020-05-27T20:00:00.000Z","6.002442002442002"
"2020-05-27T21:00:00.000Z","5.903067484662577"
"2020-05-27T22:00:00.000Z","6.183150183150183"
"2020-05-27T23:00:00.000Z","6.520195838433293"
"2020-05-28T00:00:00.000Z","5.535626535626536"
"2020-05-28T01:00:00.000Z","3.9682539682539684"
"2020-05-28T02:00:00.000Z","3.3116564417177914"
"2020-05-28T03:00:00.000Z","2.4767156862745097"
"2020-05-28T04:00:00.000Z","2.051282051282051"
"2020-05-28T05:00:00.000Z","1.6002444987775062"
"2020-05-28T06:00:00.000Z","1.5457875457875458"
"2020-05-28T07:00:00.000Z","1.8665850673194615"
"2020-05-28T08:00:00.000Z","2.2809815950920247"
"2020-05-28T09:00:00.000Z","2.912087912087912"
"2020-05-28T10:00:00.000Z","3.492063492063492"
"2020-05-28T11:00:00.000Z","5.35171568627451"
"2020-05-28T12:00:00.000Z","5.870257037943697"
"2020-05-28T13:00:00.000Z","7.3134146341463415"
"2020-05-28T14:00:00.000Z","8.298543689320388"
"2020-05-28T15:00:00.000Z","10.006082725060827"
"2020-05-28T16:00:00.000Z","10.12864077669903"
"2020-05-28T17:00:00.000Z","9.868550368550368"
"2020-05-28T18:00:00.000Z","9.17094017094017"
"2020-05-28T19:00:00.000Z","8.211750305997551"
"2020-05-28T20:00:00.000Z","5.446886446886447"
"2020-05-28T21:00:00.000Z","4.057668711656442"
"2020-05-28T22:00:00.000Z","3.8651960784313726"
"2020-05-28T23:00:00.000Z","3.7975460122699385"
"2020-05-29T00:00:00.000Z","4.0920245398773005"
"2020-05-29T01:00:00.000Z","4.154411764705882"
"2020-05-29T02:00:00.000Z","4.412698412698413"
"2020-05-29T03:00:00.000Z","4.011002444987775"
"2020-05-29T04:00:00.000Z","3.3148831488314885"
"2020-05-29T05:00:00.000Z","3.5604395604395602"
"2020-05-29T06:00:00.000Z","3.7814407814407813"
